hts_8digit,hts_10digit,chapter_99_code,duty_rate,list_name,effective_start,effective_end,source_doc
40169960,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41012010,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41012020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41012030,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41012035,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41012040,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41012050,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41012070,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41015010,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41015020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41015030,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41015035,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41015040,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41015050,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41015070,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41019010,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41019035,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41019040,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41019050,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41019070,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41021010,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41021020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41021030,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41022100,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41022910,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41022920,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41022930,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41032010,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41032020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41032030,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41033010,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41033020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41039011,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41039012,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41039013,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41039020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
41152000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
42010030,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
42010060,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
42021100,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
42021281,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
42022281,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
42029204,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
42029220,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
42029231,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
42029291,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
42029990,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
42031040,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
42050080,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
43011000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
43013000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
43016030,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
43016060,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
43018002,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
43019000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44021000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44092941,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44119390,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44129951,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44141000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44149000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44170020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44170040,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44191100,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44191200,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44191910,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44191990,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44192090,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44199010,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44199091,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44201000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44209020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44209080,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44211000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44219130,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44219140,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44219150,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44219160,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44219170,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44219180,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44219185,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44219188,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44219930,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44219940,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44219950,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44219960,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44219980,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44219985,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44219988,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
44219997,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
46019301,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
48142000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
48149002,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
48189000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
48191000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
48195040,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
48201020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
48203000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
48211040,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
48236100,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
48237000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
48239086,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49011000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49019100,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49019900,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49021000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49029010,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49029020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49030000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49040000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49052000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49059020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49059060,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49060000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49070000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49081000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49089000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49090020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49090040,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49100020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49100040,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49100060,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49111000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49119110,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49119115,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49119120,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49119130,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49119140,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49119920,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49119960,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
49119980,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
50072000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
51061000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
51081080,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
52081140,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
52082140,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
52101140,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
52101160,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
52101910,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
53089090,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
54022030,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
54022060,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
54071000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
54075220,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
54075400,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
54076199,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
54077200,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
54079220,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
54083290,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
55012000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
55014000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
55041000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
55121900,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
55131100,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
55132100,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
55142200,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
55164400,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
55169200,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
56031200,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
56039410,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
56039490,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
56090030,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
56090040,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
57050020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
58013100,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
58013200,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
58013300,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
58013600,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
58063220,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
58109100,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
58109210,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
58109290,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
58109910,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
58109990,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
59031015,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
59031020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
59032020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
59032025,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
59039020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
60011020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
60012200,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
60019200,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
60034060,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
60053500,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
60053900,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
60054100,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
60062490,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
60063200,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
60063400,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
60064100,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61012000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61013010,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61013015,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61013020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61019005,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61019010,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61019090,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61021000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61022000,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61023005,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61023010,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61023020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61029010,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61029090,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61031010,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61031020,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61031030,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61031040,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61031050,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61031060,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61031070,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61031090,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61032200,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61032300,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61032905,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61032910,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61032920,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61033100,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61033200,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61033310,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61033320,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61033910,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61033940,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61033980,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61034110,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61034120,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61034210,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61034220,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61034310,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61034315,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61034320,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61034910,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61034920,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61034940,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61034980,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61041310,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61041320,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61041910,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61041915,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61041940,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61041950,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61041960,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61041980,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61042200,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61042300,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61042905,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61042910,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61042920,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61043100,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61043200,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61043310,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61043320,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61043910,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61043920,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61044100,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61044200,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61044310,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61044320,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61044410,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61044420,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61044910,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61044990,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
61045100,,9903.88.15,0.075,list_4A,2019-09-01,,USITC Chapter 99 currentRelease 951d37a5f944
