id,hts_8digit,material_type,chapter_99_claim,chapter_99_disclaim,duty_rate,country_code,article_type,effective_start,effective_end,source_doc,source_doc_id,created_at,created_by
1193,76151050,aluminum,9903.85.07,9903.85.09,0.1000,,derivative,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528682,populate_tariff_tables.py v13.0
1194,76151050,aluminum,9903.85.07,9903.85.09,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528683,populate_tariff_tables.py v13.0
1195,76151071,aluminum,9903.85.07,9903.85.09,0.1000,,derivative,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528683,populate_tariff_tables.py v13.0
1196,76151071,aluminum,9903.85.07,9903.85.09,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528683,populate_tariff_tables.py v13.0
1197,76151091,aluminum,9903.85.07,9903.85.09,0.1000,,derivative,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528684,populate_tariff_tables.py v13.0
1198,76151091,aluminum,9903.85.07,9903.85.09,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528684,populate_tariff_tables.py v13.0
1199,76152000,aluminum,9903.85.07,9903.85.09,0.1000,,derivative,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528685,populate_tariff_tables.py v13.0
1200,76152000,aluminum,9903.85.07,9903.85.09,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528685,populate_tariff_tables.py v13.0
1201,76161090,aluminum,9903.85.07,9903.85.09,0.1000,,derivative,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528686,populate_tariff_tables.py v13.0
1202,76161090,aluminum,9903.85.07,9903.85.09,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528686,populate_tariff_tables.py v13.0
1203,76169910,aluminum,9903.85.07,9903.85.09,0.1000,,derivative,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528687,populate_tariff_tables.py v13.0
1204,76169910,aluminum,9903.85.07,9903.85.09,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528687,populate_tariff_tables.py v13.0
1205,76121000,aluminum,9903.85.07,9903.85.09,0.1000,,derivative,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528688,populate_tariff_tables.py v13.0
1206,76121000,aluminum,9903.85.07,9903.85.09,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528688,populate_tariff_tables.py v13.0
1207,76129050,aluminum,9903.85.07,9903.85.09,0.1000,,derivative,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528689,populate_tariff_tables.py v13.0
1208,76129050,aluminum,9903.85.07,9903.85.09,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528689,populate_tariff_tables.py v13.0
1209,76130000,aluminum,9903.85.07,9903.85.09,0.1000,,derivative,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528690,populate_tariff_tables.py v13.0
1210,76130000,aluminum,9903.85.07,9903.85.09,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528690,populate_tariff_tables.py v13.0
1211,76141010,aluminum,9903.85.07,9903.85.09,0.1000,,derivative,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528691,populate_tariff_tables.py v13.0
1212,76141010,aluminum,9903.85.07,9903.85.09,0.5000,,derivative,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528691,populate_tariff_tables.py v13.0
1213,66039081,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528692,populate_tariff_tables.py v13.0
1214,66039081,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528692,populate_tariff_tables.py v13.0
1215,83021030,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528693,populate_tariff_tables.py v13.0
1216,83021030,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528693,populate_tariff_tables.py v13.0
1217,83021060,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528694,populate_tariff_tables.py v13.0
1218,83021060,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528694,populate_tariff_tables.py v13.0
1219,83022000,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528695,populate_tariff_tables.py v13.0
1220,83022000,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528695,populate_tariff_tables.py v13.0
1221,83023030,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528696,populate_tariff_tables.py v13.0
1222,83023030,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528696,populate_tariff_tables.py v13.0
1223,83024130,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528697,populate_tariff_tables.py v13.0
1224,83024130,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528697,populate_tariff_tables.py v13.0
1225,83024160,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528697,populate_tariff_tables.py v13.0
1226,83024160,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528698,populate_tariff_tables.py v13.0
1227,83024230,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528698,populate_tariff_tables.py v13.0
1228,83024230,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528699,populate_tariff_tables.py v13.0
1229,83024960,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528699,populate_tariff_tables.py v13.0
1230,83024960,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528700,populate_tariff_tables.py v13.0
1231,83025000,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528700,populate_tariff_tables.py v13.0
1232,83025000,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528701,populate_tariff_tables.py v13.0
1233,83026030,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528701,populate_tariff_tables.py v13.0
1234,83026030,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528701,populate_tariff_tables.py v13.0
1235,83026090,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528702,populate_tariff_tables.py v13.0
1236,83026090,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528702,populate_tariff_tables.py v13.0
1237,83051000,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528703,populate_tariff_tables.py v13.0
1238,83051000,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528703,populate_tariff_tables.py v13.0
1239,83063000,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528703,populate_tariff_tables.py v13.0
1240,83063000,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528704,populate_tariff_tables.py v13.0
1241,84145965,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528705,populate_tariff_tables.py v13.0
1242,84145965,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528705,populate_tariff_tables.py v13.0
1243,84159080,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528705,populate_tariff_tables.py v13.0
1244,84159080,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528706,populate_tariff_tables.py v13.0
1245,84189980,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528706,populate_tariff_tables.py v13.0
1246,84189980,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528707,populate_tariff_tables.py v13.0
1247,84195050,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528707,populate_tariff_tables.py v13.0
1248,84195050,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528708,populate_tariff_tables.py v13.0
1249,84199010,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528708,populate_tariff_tables.py v13.0
1250,84199010,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528709,populate_tariff_tables.py v13.0
1251,84229006,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528709,populate_tariff_tables.py v13.0
1252,84229006,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528709,populate_tariff_tables.py v13.0
1253,84249090,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528710,populate_tariff_tables.py v13.0
1254,84249090,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528710,populate_tariff_tables.py v13.0
1255,84733020,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528711,populate_tariff_tables.py v13.0
1256,84733020,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528711,populate_tariff_tables.py v13.0
1257,84733051,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528712,populate_tariff_tables.py v13.0
1258,84733051,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528712,populate_tariff_tables.py v13.0
1259,84798995,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528712,populate_tariff_tables.py v13.0
1260,84798995,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528713,populate_tariff_tables.py v13.0
1261,84799085,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528713,populate_tariff_tables.py v13.0
1262,84799085,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528714,populate_tariff_tables.py v13.0
1263,84799095,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528714,populate_tariff_tables.py v13.0
1264,84799095,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528714,populate_tariff_tables.py v13.0
1265,84819090,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528715,populate_tariff_tables.py v13.0
1266,84819090,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528715,populate_tariff_tables.py v13.0
1267,84869000,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528716,populate_tariff_tables.py v13.0
1268,84869000,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528716,populate_tariff_tables.py v13.0
1269,84879000,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528717,populate_tariff_tables.py v13.0
1270,84879000,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528717,populate_tariff_tables.py v13.0
1271,85030095,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528722,populate_tariff_tables.py v13.0
1272,85030095,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528723,populate_tariff_tables.py v13.0
1273,85087000,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528723,populate_tariff_tables.py v13.0
1274,85087000,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528724,populate_tariff_tables.py v13.0
1275,85139020,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528724,populate_tariff_tables.py v13.0
1276,85139020,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528724,populate_tariff_tables.py v13.0
1277,85159020,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528725,populate_tariff_tables.py v13.0
1278,85159020,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528725,populate_tariff_tables.py v13.0
1279,85169050,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528726,populate_tariff_tables.py v13.0
1280,85169050,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528726,populate_tariff_tables.py v13.0
1281,85169080,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528727,populate_tariff_tables.py v13.0
1282,85169080,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528727,populate_tariff_tables.py v13.0
1283,85177100,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528727,populate_tariff_tables.py v13.0
1284,85177100,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528728,populate_tariff_tables.py v13.0
1285,85177900,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528728,populate_tariff_tables.py v13.0
1286,85177900,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528729,populate_tariff_tables.py v13.0
1287,85299073,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528729,populate_tariff_tables.py v13.0
1288,85299073,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528730,populate_tariff_tables.py v13.0
1289,85299097,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528730,populate_tariff_tables.py v13.0
1290,85299097,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528730,populate_tariff_tables.py v13.0
1291,85369085,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528731,populate_tariff_tables.py v13.0
1292,85369085,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528731,populate_tariff_tables.py v13.0
1293,85381000,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528732,populate_tariff_tables.py v13.0
1294,85381000,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528732,populate_tariff_tables.py v13.0
1295,85419000,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528733,populate_tariff_tables.py v13.0
1296,85419000,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528733,populate_tariff_tables.py v13.0
1297,85439088,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528733,populate_tariff_tables.py v13.0
1298,85439088,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528734,populate_tariff_tables.py v13.0
1299,85479000,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528734,populate_tariff_tables.py v13.0
1300,85479000,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528735,populate_tariff_tables.py v13.0
1301,87081060,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528735,populate_tariff_tables.py v13.0
1302,87081060,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528736,populate_tariff_tables.py v13.0
1303,87082951,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528736,populate_tariff_tables.py v13.0
1304,87082951,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528736,populate_tariff_tables.py v13.0
1305,87088065,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528737,populate_tariff_tables.py v13.0
1306,87088065,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528737,populate_tariff_tables.py v13.0
1307,87089968,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528738,populate_tariff_tables.py v13.0
1308,87089968,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528738,populate_tariff_tables.py v13.0
1309,87168050,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528739,populate_tariff_tables.py v13.0
1310,87168050,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528739,populate_tariff_tables.py v13.0
1311,88073000,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528740,populate_tariff_tables.py v13.0
1312,88073000,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528740,populate_tariff_tables.py v13.0
1313,90139080,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528740,populate_tariff_tables.py v13.0
1314,90139080,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528741,populate_tariff_tables.py v13.0
1315,90319091,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528741,populate_tariff_tables.py v13.0
1316,90319091,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528742,populate_tariff_tables.py v13.0
1317,94019990,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528742,populate_tariff_tables.py v13.0
1318,94019990,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528743,populate_tariff_tables.py v13.0
1319,94031000,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528743,populate_tariff_tables.py v13.0
1320,94031000,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528743,populate_tariff_tables.py v13.0
1321,94032000,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528744,populate_tariff_tables.py v13.0
1322,94032000,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528744,populate_tariff_tables.py v13.0
1323,94039910,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528745,populate_tariff_tables.py v13.0
1324,94039910,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528745,populate_tariff_tables.py v13.0
1325,94039990,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528746,populate_tariff_tables.py v13.0
1326,94039990,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528746,populate_tariff_tables.py v13.0
1327,94059940,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528746,populate_tariff_tables.py v13.0
1328,94059940,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528747,populate_tariff_tables.py v13.0
1329,95061140,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528747,populate_tariff_tables.py v13.0
1330,95061140,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528748,populate_tariff_tables.py v13.0
1331,95065140,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528748,populate_tariff_tables.py v13.0
1332,95065140,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528749,populate_tariff_tables.py v13.0
1333,95065160,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528749,populate_tariff_tables.py v13.0
1334,95065160,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528749,populate_tariff_tables.py v13.0
1335,95065940,aluminum,9903.85.08,9903.85.09,0.1000,,content,2018-03-23,2025-03-11,Proclamation 9704 (83 FR 11619),,2026-01-20T02:41:01.528750,populate_tariff_tables.py v13.0
1336,95065940,aluminum,9903.85.08,9903.85.09,0.5000,,content,2025-03-12,,Proclamation 10896 (90 FR 40326),,2026-01-20T02:41:01.528750,populate_tariff_tables.py v13.0
