hts_8digit,chapter_99_code,duty_rate,effective_start,effective_end,list_name,source,role
90181940,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90181955,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90181975,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90181995,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90182000,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90183100,9903.91.02,1.0,2024-09-27,,Syringes and Needles,2024-21217,impose
90183200,9903.91.02,1.0,2024-09-27,,Syringes and Needles,2024-21217,impose
90189020,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90189030,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90189060,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90189075,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90215000,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90221200,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90221300,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90221400,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90221900,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90222100,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90222980,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90223000,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90229005,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90229015,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90229025,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90229040,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90229060,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90229095,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90230000,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
90241000,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90248000,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90249000,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90251940,9903.88.02,0.25,2018-08-23,,list_2,FR-2018-08-16_2018-17709_List2.pdf,impose
90251980,9903.88.02,0.25,2018-08-23,,list_2,FR-2018-08-16_2018-17709_List2.pdf,impose
90258010,9903.88.02,0.25,2018-08-23,,list_2,FR-2018-08-16_2018-17709_List2.pdf,impose
90258015,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
90258020,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
90258035,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
90258040,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
90258050,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
90259006,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
90261020,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90261040,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
90261060,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
90262040,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90262080,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
90268020,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90268040,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
90268060,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
90269020,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90269040,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90269060,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90271020,9903.88.02,0.25,2018-08-23,,list_2,FR-2018-08-16_2018-17709_List2.pdf,impose
90271040,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
90271060,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
90272050,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90272080,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90273040,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90273080,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90275010,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90275040,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90275080,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90278025,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90278045,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90278080,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90279020,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
90279045,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90279054,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90279056,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90279059,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90279064,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90279068,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
90279084,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90279088,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90281000,9903.88.02,0.25,2018-08-23,,list_2,FR-2018-08-16_2018-17709_List2.pdf,impose
90282000,9903.88.02,0.25,2018-08-23,,list_2,FR-2018-08-16_2018-17709_List2.pdf,impose
90283000,9903.88.02,0.25,2018-08-23,,list_2,FR-2018-08-16_2018-17709_List2.pdf,impose
90289000,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90291040,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
90291080,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
90292020,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
90292040,9903.88.02,0.25,2018-08-23,,list_2,FR-2018-08-16_2018-17709_List2.pdf,impose
90292060,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
90299020,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
90299040,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
90299060,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
90299080,9903.88.02,0.25,2018-08-23,,list_2,FR-2018-08-16_2018-17709_List2.pdf,impose
90301000,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90302005,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90302010,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
90303100,9903.88.02,0.25,2018-08-23,,list_2,FR-2018-08-16_2018-17709_List2.pdf,impose
90303200,9903.88.02,0.25,2018-08-23,,list_2,FR-2018-08-16_2018-17709_List2.pdf,impose
90303334,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90303338,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90303901,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90304000,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90308200,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90308400,9903.88.02,0.25,2018-08-23,,list_2,FR-2018-08-16_2018-17709_List2.pdf,impose
90308901,9903.88.02,0.25,2018-08-23,,list_2,FR-2018-08-16_2018-17709_List2.pdf,impose
90309025,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90309046,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90309066,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90309068,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90309084,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90309089,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90311000,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90312000,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90314100,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90314910,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90314940,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90314940,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
90314970,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90314990,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90318040,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90318080,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90319021,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90319045,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
90319054,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90319059,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90319070,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90319091,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90321000,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90322000,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90328100,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90328920,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90328940,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90328960,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90329021,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90329041,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90329061,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90330020,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90330030,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90330090,9903.88.01,0.25,2018-07-06,,list_1,FR-2018-06-20_2018-13248_List1.pdf,impose
90330090,9903.88.02,0.25,2018-08-23,,list_2,FR-2018-08-16_2018-17709_List2.pdf,impose
91011140,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91011180,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91011920,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91011940,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91011980,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91012110,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91012130,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91012150,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91012180,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91012910,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91012920,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91012930,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91012940,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91012950,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91012970,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91012980,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91012990,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91019120,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91019180,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91019920,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91019960,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91019980,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91021110,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91021125,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91021130,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91021145,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91021150,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91021165,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91021170,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91021195,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91021280,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91021920,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91021940,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91021960,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91021980,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91022110,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91022125,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91022130,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91022150,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91022170,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91022190,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91022902,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91022904,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91022910,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91022920,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91022925,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91022930,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91022935,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91022940,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91022945,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91022950,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91022955,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91022960,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91029120,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91029140,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91029180,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91029920,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91029940,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91029960,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91029980,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91031080,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91039000,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91040005,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
91040010,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
91040020,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
91040025,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
91040030,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
91040040,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
91040045,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
91040050,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
91040060,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91051910,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91051920,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91051930,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91051950,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91052910,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91052920,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91052930,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91052950,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91059910,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91059920,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91059930,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91059940,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91059960,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91061000,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
91069020,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
91069040,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
91069055,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
91069065,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
91069075,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
91069085,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
91070040,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
91070080,9903.88.03,0.25,2019-05-10,,list_3,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf,impose
91081140,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91081180,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91081940,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91081980,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
91082040,9903.88.15,0.075,2020-02-14,,list_4A,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf,impose
