hts_code,hts_digits,hts_8digit,hts_10digit,list_name,chapter_99_code,rate,effective_start,status,source_pdf
3916.90.10,39169010,39169010,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3916.90.30,39169030,39169030,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3916.90.50,39169050,39169050,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3917.21.00,39172100,39172100,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3917.22.00,39172200,39172200,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3917.23.00,39172300,39172300,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3917.29.00,39172900,39172900,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3917.31.00,39173100,39173100,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3917.32.00,39173200,39173200,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3917.40.00,39174000,39174000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3919.10.10,39191010,39191010,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3919.10.20,39191020,39191020,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3919.90.10,39199010,39199010,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3919.90.50,39199050,39199050,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.10.00,39201000,39201000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.20.00,39202000,39202000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.30.00,39203000,39203000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.43.10,39204310,39204310,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.43.50,39204350,39204350,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.49.00,39204900,39204900,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.51.10,39205110,39205110,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.51.50,39205150,39205150,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.59.10,39205910,39205910,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.59.40,39205940,39205940,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.59.80,39205980,39205980,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.61.00,39206100,39206100,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.62.00,39206200,39206200,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.63.10,39206310,39206310,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.63.20,39206320,39206320,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.69.00,39206900,39206900,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.71.00,39207100,39207100,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.73.00,39207300,39207300,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.79.05,39207905,39207905,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.79.10,39207910,39207910,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.79.50,39207950,39207950,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.91.00,39209100,39209100,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.92.00,39209200,39209200,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.93.00,39209300,39209300,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.94.00,39209400,39209400,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.99.10,39209910,39209910,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.99.20,39209920,39209920,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3920.99.50,39209950,39209950,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3921.11.00,39211100,39211100,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3921.12.11,39211211,39211211,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3921.12.15,39211215,39211215,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3921.12.19,39211219,39211219,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3921.12.50,39211250,39211250,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3921.13.11,39211311,39211311,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3921.13.15,39211315,39211315,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3921.13.19,39211319,39211319,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3921.13.50,39211350,39211350,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3921.14.00,39211400,39211400,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3921.19.00,39211900,39211900,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3921.90.11,39219011,39219011,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3921.90.15,39219015,39219015,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3921.90.19,39219019,39219019,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3921.90.21,39219021,39219021,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3921.90.25,39219025,39219025,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3921.90.29,39219029,39219029,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3921.90.40,39219040,39219040,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
3921.90.50,39219050,39219050,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
7002.20.10,70022010,70022010,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
7308.10.00,73081000,73081000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
7308.20.00,73082000,73082000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
7308.90.30,73089030,73089030,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
7308.90.60,73089060,73089060,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
7308.90.70,73089070,73089070,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
7308.90.95,73089095,73089095,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
7614.10.10,76141010,76141010,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
7614.90.20,76149020,76149020,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8406.82.10,84068210,84068210,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8407.34.05,84073405,84073405,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8407.34.35,84073435,84073435,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8407.90.10,84079010,84079010,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8407.90.90,84079090,84079090,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8408.20.10,84082010,84082010,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8419.60.10,84196010,84196010,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8419.89.10,84198910,84198910,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8419.89.95,84198995,84198995,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8420.10.20,84201020,84201020,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8420.99.10,84209910,84209910,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8424.82.00,84248200,84248200,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8424.89.90,84248990,84248990,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8432.29.00,84322900,84322900,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8432.31.00,84323100,84323100,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8432.39.00,84323900,84323900,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8432.42.00,84324200,84324200,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8443.39.20,84433920,84433920,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8443.99.40,84439940,84439940,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8455.90.40,84559040,84559040,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8464.10.01,84641001,84641001,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8465.95.00,84659500,84659500,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8466.30.80,84663080,84663080,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8473.50.60,84735060,84735060,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8473.50.90,84735090,84735090,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8475.29.00,84752900,84752900,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8483.30.80,84833080,84833080,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8486.10.00,84861000,84861000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8486.20.00,84862000,84862000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8486.30.00,84863000,84863000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8486.40.00,84864000,84864000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8486.90.00,84869000,84869000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8501.10.20,85011020,85011020,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8501.10.60,85011060,85011060,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8501.20.40,85012040,85012040,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8501.31.40,85013140,85013140,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8501.31.80,85013180,85013180,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8501.32.20,85013220,85013220,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8501.32.60,85013260,85013260,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8501.33.20,85013320,85013320,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8501.33.30,85013330,85013330,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8501.52.40,85015240,85015240,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8501.53.60,85015360,85015360,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8503.00.95,85030095,85030095,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8507.80.40,85078040,85078040,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8507.80.81,85078081,85078081,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8511.80.20,85118020,85118020,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8511.80.40,85118040,85118040,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8511.90.20,85119020,85119020,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8511.90.40,85119040,85119040,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8529.10.91,85291091,85291091,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8533.90.40,85339040,85339040,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8536.30.80,85363080,85363080,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8536.50.70,85365070,85365070,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8536.70.00,85367000,85367000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8537.10.30,85371030,85371030,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8541.10.00,85411000,85411000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8541.40.60,85414060,85414060,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8542.31.00,85423100,85423100,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8542.32.00,85423200,85423200,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8542.33.00,85423300,85423300,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8542.39.00,85423900,85423900,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8542.90.00,85429000,85429000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8543.70.45,85437045,85437045,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8543.70.99,85437099,85437099,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8544.49.10,85444910,85444910,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8544.49.20,85444920,85444920,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8544.60.60,85446060,85446060,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8601.20.00,86012000,86012000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8602.10.00,86021000,86021000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8605.00.00,86050000,86050000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8606.10.00,86061000,86061000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8606.30.00,86063000,86063000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8606.91.00,86069100,86069100,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8606.92.00,86069200,86069200,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8606.99.01,86069901,86069901,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8607.11.00,86071100,86071100,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8607.19.03,86071903,86071903,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8607.19.30,86071930,86071930,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8607.30.10,86073010,86073010,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8607.30.50,86073050,86073050,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8701.20.00,87012000,87012000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8701.30.50,87013050,87013050,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8701.91.10,87019110,87019110,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8701.91.50,87019150,87019150,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8701.92.10,87019210,87019210,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8701.92.50,87019250,87019250,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8701.93.10,87019310,87019310,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8701.93.50,87019350,87019350,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8701.94.10,87019410,87019410,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8701.94.50,87019450,87019450,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8701.95.10,87019510,87019510,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8701.95.50,87019550,87019550,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8704.90.00,87049000,87049000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8705.10.00,87051000,87051000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8705.20.00,87052000,87052000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8705.90.00,87059000,87059000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8711.10.00,87111000,87111000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8711.60.00,87116000,87116000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8711.90.01,87119001,87119001,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
8901.30.00,89013000,89013000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9001.10.00,90011000,90011000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9001.20.00,90012000,90012000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9014.10.90,90141090,90141090,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9025.19.40,90251940,90251940,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9025.19.80,90251980,90251980,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9025.80.10,90258010,90258010,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9027.10.20,90271020,90271020,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9028.10.00,90281000,90281000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9028.20.00,90282000,90282000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9028.30.00,90283000,90283000,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9029.20.40,90292040,90292040,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9029.90.80,90299080,90299080,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9030.31.00,90303100,90303100,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9030.32.00,90303200,90303200,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9030.84.00,90308400,90308400,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9030.89.01,90308901,90308901,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9033.00.90,90330090,90330090,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9802.00.40,98020040,98020040,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9802.00.50,98020050,98020050,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9802.00.60,98020060,98020060,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
9802.00.80,98020080,98020080,,list_2,9903.88.02,0.25,2018-08-23,active,FR-2018-08-16_2018-17709_List2.pdf
0203.29.20,2032920,2032920,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
0203.29.40,2032940,2032940,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
0206.10.00,2061000,2061000,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
0208.10.00,2081000,2081000,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
0208.90.20,2089020,2089020,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
0208.90.25,2089025,2089025,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
0210.19.00,2101900,2101900,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
0301.11.00,3011100,3011100,,list_3,9903.88.03,0.25,2019-05-10,active,FR-2018-09-21_2018-20610_List3_initial.pdf + FR-2018-09-28_2018-21303_List3_conforming_amendment.pdf
